run,subrun,event
20626,38,1923
20626,39,1955
20626,39,1986
20626,39,1987
20626,40,2003
20626,40,2007
20626,40,2033
20626,41,2055
20626,41,2087
20626,42,2103
20626,42,2126
20626,42,2127
20626,44,2209
20626,44,2218
20626,44,2220
20626,44,2238
20626,44,2240
20626,45,2262
20626,45,2286
20626,46,2307
20626,46,2334
20626,46,2339
20626,49,2454
20626,49,2457
20626,50,2511
20626,50,2521
20626,51,2574
20626,51,2579
20626,52,2604
20626,52,2617
20626,53,2677
20626,53,2694
20626,54,2727
20626,54,2748
20626,55,2756
20626,55,2766
20626,55,2793
20626,55,2800
20626,56,2832
20626,57,2877
20626,57,2892
20626,58,2910
20626,58,2924
20626,59,2995
20626,59,2997
20626,61,3098
20626,63,3168
20626,63,3188
20626,64,3225
20626,66,3328
20626,66,3333
20626,66,3340
20626,69,3464
20626,70,3534
20626,70,3540
20626,71,3554
20626,71,3555
20626,71,3593
20626,73,3694
20626,74,3713
20626,75,3767
20626,75,3787
20626,75,3792
20626,76,3830
20626,77,3867
20626,77,3893
20626,78,3916
20626,78,3933
20626,79,3979
20626,79,3981
20626,81,4052
20626,82,4120
20626,83,4169
20626,84,4209
20626,84,4244
20626,84,4250
20626,85,4287
20626,85,4300
20626,87,4352
20626,87,4381
20626,87,4387
20626,88,4413
20626,89,4462
20626,91,4558
20626,91,4568
20626,96,4831
20626,97,4878
20626,99,4978
20626,100,5029
20626,101,5070
20626,102,5111
20626,103,5170
20626,103,5183
20626,104,5202
20626,104,5238
20626,105,5269
20626,105,5273
20626,105,5287
20626,105,5295
20626,105,5297
20626,105,5298
20626,106,5333
20626,106,5349
20626,108,5440
20626,109,5495
20626,110,5519
20626,113,5697
20626,114,5716
20626,114,5729
20626,115,5787
20626,116,5834
20626,117,5856
20626,117,5861
20626,118,5907
20626,118,5941
20626,120,6021
20626,120,6028
20626,120,6047
20626,121,6059
20626,123,6175
20626,124,6226
20626,125,6262
20626,125,6289
20626,126,6334
20626,126,6337
20626,127,6372
20626,128,6405
20626,128,6427
20626,129,6477
20626,129,6490
20626,130,6518
20626,130,6536
20626,130,6544
20626,131,6553
20626,131,6556
20626,131,6594
20626,131,6598
20626,132,6648
20626,133,6678
20626,134,6710
20626,134,6742
20626,136,6827
20626,141,7072
20626,141,7085
20626,142,7148
20626,143,7177
20626,143,7183
20626,143,7199
20626,146,7329
20626,146,7336
20626,147,7382
20626,147,7392
20626,148,7436
20626,150,7541
20626,151,7585
20626,153,7656
20626,153,7664
20626,154,7711
20626,154,7712
20626,154,7729
20626,155,7754
20626,155,7765
20626,156,7828
20626,156,7840
20626,156,7841
20626,158,7903
20626,159,7985
20626,159,7995
20626,159,7996
20626,160,8034
20626,160,8040
20626,160,8048
20626,162,8122
20626,163,8152
20626,163,8173
20626,164,8244
20626,166,8323
20626,166,8332
20626,167,8389
20626,168,8407
20626,168,8438
20626,168,8445
20626,169,8461
20626,172,8604
20626,173,8652
20626,173,8662
20626,174,8736
20626,174,8741
20626,175,8761
20626,177,8880
20626,177,8890
20626,178,8950
20626,179,8982
20626,179,8986
20626,179,8988
20626,179,8990
20626,180,9010
20626,180,9027
20626,181,9055
20626,181,9083
20626,182,9147
20626,183,9158
20626,184,9203
20626,184,9205
20626,184,9239
20626,185,9277
20626,186,9344
20626,187,9373
20626,187,9383
20626,189,9462
20626,189,9490
20626,189,9492
20626,189,9493
20626,190,9511
20626,190,9515
20626,191,9576
20626,191,9595
20626,192,9649
20626,193,9662
20626,193,9677
20626,193,9696
20626,194,9742
20626,194,9743
20626,195,9751
20626,195,9756
20626,195,9766
20626,195,9785
20626,196,9804
20626,197,9867
20626,198,9943
20626,198,9948
20626,200,10025
20626,200,10037
20626,201,10059
20626,202,10115
20626,202,10118
20626,202,10123
20626,204,10240
20626,205,10251
20626,205,10269
20626,205,10274
20626,205,10290
20626,206,10341
20626,207,10364
20626,207,10398
20626,208,10420
20626,208,10436
20626,208,10438
20626,209,10468
20626,210,10534
20626,211,10595
20626,212,10620
20626,212,10641
20626,213,10665
20626,213,10694
20626,214,10705
20626,214,10731
20626,216,10824
20626,216,10837
20626,216,10843
20626,217,10857
20626,217,10862
20626,218,10946
20626,219,10957
20626,219,10980
20626,219,10988
20626,220,11002
20626,222,11125
20626,224,11202
20626,224,11219
20626,224,11236
20626,227,11355
20626,227,11379
20626,228,11414
20626,228,11429
20626,229,11451
20626,229,11459
20626,229,11463
20626,229,11481
20626,230,11531
20626,230,11543
20626,231,11560
20626,231,11561
20626,231,11582
20626,231,11590
20626,233,11661
20626,233,11662
20626,233,11679
20626,233,11682
20626,234,11734
20626,235,11769
20626,237,11895
20626,238,11926
20626,239,12000
20626,241,12054
20626,241,12068
20626,241,12075
20626,241,12085
20626,242,12105
20626,242,12110
20626,243,12173
20626,243,12183
20626,243,12184
20626,244,12232
20626,244,12239
20626,244,12247
20626,244,12248
20626,244,12250
20626,245,12253
20626,245,12259
20626,245,12263
20626,245,12286
20626,246,12316
20626,246,12329
20626,247,12378
20626,247,12385
20626,247,12388
20626,247,12391
20626,248,12411
20626,248,12415
20626,248,12437
20626,250,12501
20626,250,12529
20626,251,12570
20626,252,12606
20626,252,12610
20626,252,12640
20626,252,12645
20626,253,12651
20626,253,12674
20626,253,12683
20626,254,12703
20626,255,12774
20626,256,12809
20626,256,12832
20626,257,12899
20626,258,12941
20626,259,12971
20626,262,13118
20626,262,13136
20626,262,13147
20626,263,13154
20626,263,13175
20626,263,13180
20626,264,13203
20626,265,13256
20626,265,13266
20626,266,13318
20626,267,13352
20626,267,13390
20626,267,13398
20626,268,13404
20626,268,13406
20626,268,13421
20626,268,13441
20626,269,13498
20626,270,13518
20626,270,13543
20626,270,13550
20626,271,13552
20626,271,13581
20626,272,13601
20626,272,13606
20626,272,13649
20626,273,13653
20626,273,13662
20626,273,13676
20626,276,13810
20626,276,13816
20626,278,13916
20626,279,13963
20626,279,13975
20626,280,14034
20626,280,14043
20626,281,14073
20626,281,14083
20626,282,14116
20626,282,14122
20626,282,14143
20626,282,14145
20626,283,14163
20626,284,14227
20626,285,14270
20626,285,14273
20626,285,14274
20626,285,14297
20626,286,14306
20626,286,14326
20626,286,14327
20626,286,14341
20626,287,14385
20626,287,14399
20626,288,14432
20626,289,14486
20626,290,14511
20626,290,14529
20626,290,14544
20626,293,14683
20626,293,14686
20626,294,14720
20626,295,14771
20626,296,14808
20626,298,14935
20626,301,15079
20626,303,15197
20626,304,15247
20626,306,15333
20626,307,15352
20626,307,15364
20626,308,15408
20626,308,15422
20626,308,15433
20626,309,15475
20626,310,15527
20626,310,15544
20626,310,15547
20626,311,15552
20626,311,15562
20626,311,15587
20626,311,15594
20626,312,15602
20626,312,15608
20626,312,15612
20626,312,15627
20626,312,15635
20626,313,15674
20626,313,15682
20626,314,15705
20626,314,15735
20626,315,15767
20626,315,15792
20626,317,15879
20626,318,15903
20626,319,15980
20626,319,15993
20626,320,16035
20626,320,16050
20626,322,16110
20626,322,16120
20626,322,16140
20626,323,16164
20626,323,16167
20626,323,16196
20626,325,16267
20626,326,16337
20626,326,16338
20626,327,16366
20626,327,16369
20626,327,16396
20626,328,16432
20626,329,16463
20626,329,16478
20626,330,16507
20626,330,16522
20626,331,16581
20626,332,16615
20626,334,16716
20626,334,16737
20626,335,16768
20626,335,16786
20626,336,16848
20626,337,16851
20626,337,16895
20626,338,16915
20626,339,16967
20626,339,16973
20626,340,17008
20626,341,17052
20626,341,17095
20626,342,17118
20626,342,17141
20626,344,17207
20626,345,17280
20626,348,17446
20626,349,17476
20626,349,17483
20626,351,17566
20626,352,17611
20626,352,17648
20626,353,17666
20626,353,17669
20626,353,17680
20626,353,17685
20626,353,17696
20626,354,17739
20626,355,17753
20626,355,17779
20626,355,17781
20626,356,17809
20626,356,17813
20626,356,17826
20626,357,17871
20626,357,17875
20626,358,17939
20626,358,17940
20626,359,17961
20626,359,17982
20626,361,18055
20626,361,18061
20626,361,18069
20626,362,18141
20626,362,18142
20626,363,18189
20626,364,18232
20626,364,18248
20626,365,18259
20626,365,18283
20626,367,18367
20626,367,18372
20626,367,18376
20626,368,18423
20626,368,18435
20626,369,18453
20626,369,18466
20626,369,18485
20626,370,18520
20626,370,18530
20626,372,18639
20626,373,18653
20626,375,18762
20626,375,18769
20626,375,18779
20626,375,18781
20626,376,18820
20626,376,18840
20626,377,18867
20626,377,18883
20626,378,18926
20626,378,18934
20626,380,19011
20626,380,19046
20626,383,19160
20626,383,19173
20626,383,19174
20626,385,19268
20626,385,19286
20626,386,19325
20626,386,19333
20626,387,19358
20626,387,19363
20626,388,19414
20626,388,19418
20626,389,19481
20626,390,19518
20626,390,19525
20626,390,19528
20626,390,19538
20626,390,19545
20626,391,19565
20626,392,19625
20626,392,19630
20626,392,19645
20626,393,19689
20626,393,19692
20626,393,19700
20626,394,19727
20626,395,19774
20626,399,19982
20626,399,19991
20626,400,20004
20626,400,20041
20626,401,20063
20626,401,20089
20626,403,20170
20626,403,20197
20626,404,20210
20626,404,20221
20626,405,20253
20626,405,20254
20626,405,20266
20626,406,20301
20626,406,20302
20626,406,20312
20626,408,20407
20626,408,20426
20626,409,20477
20626,409,20479
20626,409,20488
20626,410,20513
20626,410,20524
20626,410,20535
20626,410,20546
20626,411,20593
20626,411,20594
20626,411,20595
20626,412,20601
20626,412,20604
20626,412,20608
20626,413,20680
20626,415,20764
20626,416,20839
20626,418,20902
20626,418,20926
20626,419,20951
20626,420,21022
20626,421,21056
20626,421,21081
20626,422,21112
20626,422,21126
20626,423,21162
20626,424,21215
20626,425,21267
20626,425,21283
20626,425,21298
20626,426,21344
20626,427,21355
20626,427,21375
20626,428,21424
20626,429,21468
20626,429,21478
20626,429,21484
20626,429,21498
20626,430,21513
20626,430,21518
20626,431,21562
20626,433,21700
20626,434,21738
20626,434,21739
20626,435,21793
20626,435,21797
20626,436,21807
20626,436,21808
20626,436,21812
20626,436,21826
20626,436,21850
20626,437,21880
20626,437,21887
20626,437,21893
20626,438,21930
20626,440,22016
20626,441,22056
20626,441,22064
20626,441,22068
20626,441,22079
20626,441,22086
20626,441,22092
20626,442,22132
20626,442,22139
20626,442,22140
20626,442,22149
20626,444,22206
20626,444,22224
20626,444,22231
20626,445,22259
20626,446,22304
20626,446,22348
20626,447,22373
20626,448,22402
20626,448,22415
20626,449,22478
20626,450,22549
20626,452,22620
20626,452,22633
20626,453,22651
20626,454,22701
20626,454,22737
20626,454,22743
20626,455,22760
20626,455,22765
20626,455,22775
20626,456,22832
20626,457,22875
20626,457,22879
20626,457,22881
20626,457,22884
20626,458,22923
20626,459,22984
20626,459,22991
20626,460,23013
20626,460,23029
20626,460,23034
20626,460,23043
20626,461,23077
20626,462,23111
20626,462,23112
20626,462,23129
20626,462,23138
20626,464,23223
20626,464,23225
20626,465,23252
20626,465,23254
20626,466,23307
20626,466,23318
20626,466,23322
20626,466,23338
20626,466,23339
20626,467,23362
20626,468,23402
20626,468,23415
20626,469,23470
20626,469,23478
20626,469,23482
20626,469,23496
20626,470,23540
20626,471,23587
20626,472,23620
20626,472,23621
20626,472,23638
20626,473,23674
20626,474,23718
20626,475,23752
20626,475,23757
20626,475,23781
20626,475,23791
20626,475,23795
20626,476,23803
20626,476,23806
20626,477,23857
20626,477,23878
20626,477,23885
20626,478,23923
20626,478,23936
20626,479,23954
20626,479,23978
20626,479,23985
20626,480,24005
20626,480,24015
20626,480,24045
20626,481,24089
20626,481,24100
20626,483,24183
20626,483,24190
20626,484,24204
20626,484,24239
20626,484,24241
20626,484,24248
20626,485,24286
20626,486,24341
20626,486,24346
20626,488,24415
20626,488,24446
20626,488,24449
20626,489,24478
20626,490,24503
20626,490,24521
20626,492,24611
20626,492,24612
20626,492,24639
20626,493,24694
20626,494,24708
20626,494,24718
20626,494,24747
20626,495,24761
20626,495,24780
20626,496,24801
20626,496,24807
20626,498,24921
20626,499,24951
20626,499,24956
20626,499,24978
20626,499,24984
20626,500,25036
20626,501,25055
20626,502,25107
20626,502,25140
20626,503,25175
20626,503,25188
20626,505,25292
20626,506,25316
20626,506,25336
20626,506,25342
20626,506,25345
20626,506,25350
20627,1,79
20627,2,107
20627,2,128
20627,2,141
20627,2,147
20627,3,180
20627,3,187
20627,4,226
20627,5,273
20627,5,282
20627,5,290
20627,6,322
20627,6,325
20627,6,345
20627,7,355
20627,7,359
20627,7,363
20627,7,369
20627,7,378
20627,8,409
20627,8,415
20627,8,442
20627,9,482
20627,10,512
20627,10,514
20627,10,526
20627,11,575
20627,11,594
20627,11,600
20627,12,605
20629,0,33
20629,0,34
20629,1,52
20629,2,123
20629,2,137
20629,3,153
20629,3,166
20629,3,184
20629,6,310
20629,7,351
20629,7,352
20629,7,363
20629,8,415
20629,8,416
20629,8,438
20629,9,483
20629,9,499
20629,10,514
20629,11,560
20629,12,604
20629,12,612
20629,12,642
20629,13,663
20629,13,689
20629,14,734
20629,15,757
20629,15,768
20629,16,809
20629,16,850
20629,17,880
20629,17,887
20629,18,903
20629,18,917
20629,19,966
20629,19,987
20629,19,989
20629,21,1056
20629,23,1159
20629,23,1179
20629,23,1187
20629,23,1200
20629,24,1229
20629,28,1401
20629,28,1414
20629,28,1419
20629,28,1428
20629,28,1439
20629,29,1476
20629,29,1488
20629,30,1511
20629,30,1528
20629,32,1611
20629,32,1619
20629,32,1648
20629,34,1707
20629,34,1732
20629,36,1829
20629,36,1849
20629,38,1944
20629,39,1967
20629,41,2083
20629,43,2173
20629,43,2176
20629,43,2189
20629,44,2215
20629,45,2270
20629,45,2295
20629,46,2343
20629,46,2348
20629,47,2361
20629,47,2366
20629,47,2380
20629,47,2396
20629,48,2408
20629,48,2424
20629,49,2487
20629,49,2496
20629,50,2505
20629,50,2509
20629,50,2529
20629,51,2587
20629,51,2590
20629,51,2596
20629,52,2631
20629,53,2657
20629,53,2658
20629,55,2784
20629,55,2799
20629,56,2801
20629,56,2846
20629,57,2858
20629,58,2912
20629,59,2972
20629,59,2989
20629,60,3002
20629,60,3050
20629,61,3082
20629,61,3090
20629,63,3177
20629,63,3198
20629,64,3217
20629,65,3293
20629,67,3386
20629,67,3389
20629,67,3392
20629,68,3410
20629,68,3439
20629,68,3440
20629,69,3467
20629,69,3482
20629,70,3506
20629,70,3512
20629,70,3535
20629,72,3614
20629,72,3617
20629,72,3628
20629,73,3678
20629,75,3781
20629,76,3825
20629,76,3848
20629,77,3881
20629,77,3896
20629,78,3920
20629,78,3947
20629,79,3971
20629,80,4002
20629,80,4036
20629,81,4057
20629,81,4098
20629,82,4113
20629,82,4120
20629,82,4148
20629,83,4176
20629,83,4187
20629,86,4338
20629,86,4342
20629,87,4356
20629,87,4366
20629,89,4485
20629,89,4490
20629,90,4506
20629,90,4549
20629,91,4558
20629,91,4591
20629,92,4628
20629,94,4715
20629,94,4721
20629,94,4722
20629,94,4725
20629,94,4743
20629,95,4764
20629,97,4896
20629,98,4917
20629,98,4929
20629,98,4934
20629,99,4997
20629,100,5001
20629,100,5040
20629,101,5056
20629,101,5089
20629,102,5101
20629,102,5144
20629,103,5161
20629,103,5177
20629,103,5178
20629,104,5223
20629,104,5229
20629,104,5246
20629,106,5303
20629,106,5331
20629,107,5367
20629,107,5379
20629,108,5408
20629,108,5429
20629,108,5437
20629,108,5447
20629,109,5458
20629,110,5510
20629,110,5517
20629,111,5584
20629,112,5603
20629,113,5682
20629,114,5702
20629,114,5708
20629,114,5729
20629,115,5754
20629,115,5788
20629,116,5816
20629,116,5844
20629,117,5856
20629,117,5897
20629,117,5898
20629,117,5900
20629,118,5908
20629,118,5922
20629,118,5933
20629,122,6135
20629,122,6150
20629,123,6167
20629,125,6260
20629,125,6274
20629,125,6275
20629,126,6329
20629,127,6358
20629,127,6397
20629,129,6476
20629,131,6560
20629,131,6575
20629,131,6578
20629,132,6637
20629,134,6703
20629,134,6745
20629,134,6749
20629,136,6814
20629,136,6836
20629,137,6874
20629,137,6877
20629,138,6907
20629,138,6942
20629,140,7015
20629,141,7088
20629,141,7089
20629,142,7138
20629,142,7139
20629,142,7140
20629,143,7152
20629,143,7186
20629,145,7273
20629,145,7285
20629,146,7307
20629,146,7342
20629,147,7375
20629,149,7460
20629,150,7513
20629,150,7531
20629,151,7558
20629,151,7566
20629,151,7595
20629,151,7599
20629,152,7632
20629,152,7641
20629,153,7660
20629,155,7796
20629,156,7833
20629,158,7912
20629,158,7926
20629,158,7933
20629,159,7963
20629,159,7988
20629,160,8039
20629,160,8042
20629,160,8049
20629,161,8089
20629,162,8107
20629,162,8130
20629,162,8140
20629,163,8173
20629,163,8196
20629,164,8242
20629,164,8244
20629,164,8249
20629,165,8268
20629,165,8292
20629,166,8304
20629,166,8316
20629,166,8325
20629,168,8412
20629,169,8482
20629,169,8495
20629,170,8534
20629,170,8545
20629,172,8618
20629,172,8619
20629,173,8651
20629,173,8657
20629,175,8752
20629,175,8798
20629,176,8819
20629,177,8853
20629,177,8884
20629,178,8929
20629,179,8957
20629,179,8965
20629,179,8972
20629,181,9081
20629,182,9150
20629,183,9168
20629,183,9169
20629,183,9183
20629,184,9219
20629,184,9248
20629,185,9268
20629,185,9296
20629,190,9526
20629,190,9533
20629,191,9552
20629,191,9563
20629,191,9574
20629,191,9587
20629,192,9641
20629,194,9735
20629,195,9752
20629,195,9762
20629,195,9786
20629,196,9808
20629,197,9876
20629,197,9888
20629,198,9920
20629,198,9929
20629,198,9938
20629,199,9967
20629,199,9987
20629,200,10042
20629,201,10061
20629,202,10123
20629,204,10201
20629,204,10226
20629,204,10228
20629,205,10280
20629,205,10288
20629,205,10291
20629,206,10333
20629,206,10343
20629,207,10366
20629,207,10370
20629,207,10384
20629,208,10406
20629,210,10509
20629,210,10533
20629,210,10535
20629,211,10587
20629,213,10661
20629,213,10691
20629,215,10777
20629,216,10814
20629,220,11026
20629,221,11055
20629,221,11074
20629,221,11088
20629,221,11094
20629,222,11130
20629,223,11173
20629,223,11196
20629,224,11203
20629,224,11207
20629,224,11216
20629,226,11306
20629,226,11323
20629,227,11377
20629,227,11381
20629,228,11402
20629,228,11439
20629,229,11491
20629,230,11501
20629,230,11524
20629,232,11604
20629,232,11623
20629,232,11628
20629,233,11655
20629,233,11660
20629,233,11663
20629,234,11712
20629,234,11737
20629,235,11761
20629,237,11868
20629,237,11883
20629,238,11936
20629,239,11960
20629,239,11980
20629,240,12039
20629,241,12099
20629,245,12277
20629,245,12299
20629,247,12361
20629,247,12362
20629,247,12397
20629,248,12417
20629,248,12436
20629,248,12441
20629,249,12499
20629,250,12529
20629,251,12553
20629,251,12570
20629,252,12603
20629,253,12651
20629,253,12700
20629,255,12773
20629,255,12786
20629,256,12833
20629,257,12865
20629,257,12894
20629,258,12915
20629,258,12922
20629,259,12953
20629,260,13013
20629,260,13046
20629,261,13084
20629,262,13115
20629,262,13124
20629,263,13153
20629,264,13236
20629,264,13247
20629,265,13260
20629,266,13320
20629,266,13334
20629,267,13380
20629,272,13613
20629,273,13660
20629,273,13686
20629,274,13730
20629,277,13897
20629,279,13975
20629,279,13996
20629,280,14008
20629,281,14062
20629,282,14137
20629,282,14144
20629,283,14151
20629,283,14185
20629,284,14215
20629,284,14219
20629,285,14258
20629,285,14265
20629,285,14272
20629,285,14276
20629,285,14278
20629,288,14410
20629,288,14420
20629,289,14468
20629,289,14492
20629,291,14571
20629,292,14605
20629,293,14678
20629,293,14682
20629,294,14712
20629,294,14725
20629,295,14798
20629,297,14883
20629,297,14892
20629,298,14928
20629,298,14933
20629,299,14955
20629,300,15006
20629,300,15025
20629,300,15036
20629,300,15049
20629,301,15081
20629,302,15111
20629,302,15120
20629,303,15181
20629,304,15227
20629,304,15241
20629,305,15266
